-1.993387413676828146e-04,8.846493983583059162e-06,5.788010093965567648e-05
3.422770168981514871e-05,-9.384408258483745158e-06,-2.405306258879136294e-05
-1.101895832107402384e-04,1.421687484253197908e-04,-1.028320402838289738e-04
